ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,_year
13829897,JJ246940,04/25/2025 10:56:00 AM,047XX W Irving Park Rd,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,1722,17,45,15,6,1143975,1926170,2025,03/14/2026 3:41:39 PM,41.95343839,-87.74613351,"(41.953438388, -87.746133511)",2025
12449213,JE332925,08/10/2021 3:33:00 PM,049XX N LAWNDALE AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,1712,17,33,14,08A,1150831,1932539,2021,08/17/2021 3:41:37 PM,41.9707837,-87.72076266,"(41.970783696, -87.720762661)",2021
12583657,JF101927,12/26/2021 7:30:00 PM,007XX E 111TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,POLICE FACILITY / VEHICLE PARKING LOT,FALSE,FALSE,531,5,9,50,14,1183356,1831503,2021,01/05/2022 3:53:20 PM,41.69283384,-87.60431945,"(41.692833841, -87.60431945)",2021
13615254,JH449674,09/30/2024 9:05:00 AM,012XX S WABASH AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,GROCERY FOOD STORE,TRUE,FALSE,131,1,34,33,24,1176963,1894850,2024,05/17/2025 3:40:52 PM,41.86681074,-87.62581703,"(41.866810739, -87.625817031)",2024
13640683,JH479901,10/23/2024 3:15:00 PM,083XX S MANISTEE AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,423,4,7,46,3,1195945,1850302,2024,05/17/2025 3:40:52 PM,41.7441184,-87.55760944,"(41.744118399, -87.55760944)",2024
14060662,JJ528556,12/20/2025 2:30:00 AM,002XX E 74TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,323,3,6,69,08B,1179039,1856000,2025,03/14/2026 3:41:39 PM,41.76015587,-87.6193808,"(41.760155874, -87.619380802)",2025
12518749,JE417952,10/13/2021 2:00:00 PM,019XX W 21ST ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1234,12,25,31,14,1163798,1890090,2021,10/23/2021 3:39:45 PM,41.85403643,-87.67428126,"(41.854036428, -87.674281255)",2021
12267419,JE110335,01/11/2021 5:47:00 PM,056XX N CHRISTIANA AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1711,17,39,13,6,1153027,1937322,2021,01/18/2021 3:40:30 PM,41.98386515,-87.71256028,"(41.983865154, -87.71256028)",2021
14043289,JJ506996,11/30/2025 5:42:00 PM,009XX S CALIFORNIA AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,TRUE,FALSE,1135,11,28,27,18,1157839,1895811,2025,03/14/2026 3:41:39 PM,41.86985887,-87.69599726,"(41.869858874, -87.695997256)",2025
13286757,JG515594,11/24/2023 1:00:00 AM,066XX S KARLOV AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,833,8,13,65,5,1150182,1860181,2023,12/02/2023 3:41:05 PM,41.77223777,-87.72503463,"(41.772237769, -87.725034627)",2023
13092582,JG283688,06/01/2023 7:00:00 AM,051XX W LAKE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1532,15,28,25,6,1141954,1901990,2023,08/19/2023 3:40:26 PM,41.88712366,-87.7541633,"(41.887123664, -87.754163303)",2023
13229596,JG446750,10/01/2023 7:03:00 PM,005XX E 92ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,633,6,8,44,08B,1181517,1844095,2023,10/09/2023 3:41:55 PM,41.72743042,-87.6106654,"(41.727430422, -87.610665402)",2023
12623613,JF151383,02/09/2022 9:00:00 AM,052XX W ALTGELD ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2515,25,31,19,6,1140969,1916132,2022,01/03/2023 3:40:27 PM,41.92594912,-87.75743188,"(41.925949115, -87.75743188)",2022
13055949,JG239983,04/27/2023 8:45:00 PM,029XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,DEPARTMENT STORE,FALSE,FALSE,1733,17,33,21,26,1155975,1923781,2023,08/19/2023 3:40:26 PM,41.94664872,-87.70208488,"(41.946648722, -87.702084879)",2023
13182762,JG391028,08/20/2023 11:55:00 PM,033XX W BALMORAL AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,TRUE,FALSE,1712,17,39,13,04A,1152981,1935682,2023,08/28/2023 3:41:42 PM,41.97936582,-87.71277316,"(41.979365817, -87.712773161)",2023
12287305,JE134282,02/04/2021 9:00:00 PM,095XX S WINSTON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2213,22,21,73,08A,1167948,1841504,2021,02/11/2021 3:40:22 PM,41.72062218,-87.66044484,"(41.720622183, -87.660444842)",2021
13794618,JJ204621,04/03/2025 12:08:00 PM,020XX S KEELER AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1012,10,24,29,18,1148704,1889836,2025,03/14/2026 3:41:39 PM,41.85364397,-87.72968901,"(41.853643966, -87.72968901)",2025
12855863,JF430475,10/02/2022 3:00:00 PM,023XX W 24TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1034,10,25,31,7,1161172,1888024,2022,01/03/2023 3:40:27 PM,41.84842202,-87.68397704,"(41.848422015, -87.683977038)",2022
13793941,JJ203549,04/02/2025 2:15:00 PM,0000X E CHICAGO AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1833,18,42,8,08B,1176488,1905735,2025,03/14/2026 3:41:39 PM,41.89669052,-87.62723202,"(41.896690521, -87.627232016)",2025
13438108,JH235721,04/19/2024 12:00:00 PM,026XX W 24TH ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1034,10,25,30,6,1159184,1887972,2024,12/21/2024 3:40:46 PM,41.84832034,-87.69127457,"(41.84832034, -87.691274571)",2024
12289220,JE136775,02/02/2021 10:00:00 AM,094XX S MAY ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,2222,22,21,73,11,1170312,1842288,2021,02/11/2021 3:39:38 PM,41.72272256,-87.65176333,"(41.722722564, -87.651763326)",2021
12877792,JF456782,10/27/2022 4:30:00 PM,059XX W IOWA ST,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1511,15,29,25,6,1136651,1905391,2022,01/03/2023 3:40:27 PM,41.89655301,-87.77355625,"(41.896553012, -87.773556247)",2022
12509859,JE406988,10/12/2021 10:36:00 AM,079XX S PAULINA ST,141A,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,ALLEY,FALSE,FALSE,611,6,17,71,15,1166394,1851967,2021,10/19/2021 3:46:54 PM,41.7493674,-87.66583957,"(41.749367402, -87.665839571)",2021
13636267,JH475068,10/20/2024 12:00:00 AM,047XX S PRAIRIE AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,TRUE,TRUE,224,2,3,38,04B,1178842,1873586,2024,05/17/2025 3:40:52 PM,41.80841808,-87.61956777,"(41.808418076, -87.619567769)",2024
13543560,JH363866,07/26/2024 9:45:00 PM,026XX E 81ST ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,422,4,7,46,6,1195361,1851778,2024,05/17/2025 3:40:52 PM,41.74818309,-87.55970061,"(41.748183087, -87.559700606)",2024
13067301,JG253562,05/08/2023 5:30:00 PM,073XX N ROGERS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,2424,24,49,1,14,1162756,1948910,2023,08/19/2023 3:40:26 PM,42.01546388,-87.67645162,"(42.015463882, -87.676451622)",2023
13958620,JJ404320,09/05/2025 11:03:00 AM,081XX S RACINE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,FALSE,FALSE,613,6,17,71,11,1169735,1850892,2025,03/14/2026 3:41:39 PM,41.74634568,-87.65362792,"(41.74634568, -87.653627921)",2025
13612016,JH445829,09/27/2024 2:33:00 AM,001XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,112,1,34,32,08B,1176408,1899513,2024,05/17/2025 3:40:52 PM,41.87961883,-87.62771376,"(41.879618828, -87.627713755)",2024
13153072,JG354967,07/24/2023 7:45:00 PM,008XX W NEWPORT AVE,810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),FALSE,FALSE,1924,19,44,6,6,1169930,1923108,2023,08/19/2023 3:40:26 PM,41.94450851,-87.65081041,"(41.944508506, -87.650810408)",2023
13112499,JG306711,06/17/2023 1:50:00 PM,054XX S HYDE PARK BLVD,320,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,234,2,5,41,3,1188587,1869150,2023,08/19/2023 3:40:26 PM,41.79601774,-87.58396773,"(41.796017741, -87.583967729)",2023
13132983,JG332090,07/07/2023 10:20:00 PM,053XX W DIVISION ST,502P,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,TRUE,FALSE,2532,25,37,25,26,1140287,1907473,2023,08/19/2023 3:40:26 PM,41.90220039,-87.76015057,"(41.902200392, -87.760150571)",2023
13645480,JH486327,10/28/2024 11:30:00 AM,040XX W DEVON AVE,560,ASSAULT,SIMPLE,MEDICAL / DENTAL OFFICE,FALSE,FALSE,1711,17,39,12,08A,1148465,1942148,2024,05/17/2025 3:40:52 PM,41.99719749,-87.7292135,"(41.997197492, -87.729213498)",2024
12901341,JF485025,11/23/2022 11:20:00 AM,017XX W 63RD ST,560,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,TRUE,FALSE,714,7,15,67,08A,1165639,1862903,2022,01/03/2023 3:40:27 PM,41.77939332,-87.66829637,"(41.779393315, -87.66829637)",2022
12586373,JF105498,01/07/2022 2:43:00 AM,091XX S STONY ISLAND AVE,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,413,4,8,48,08B,1188390,1844597,2022,01/03/2023 3:40:27 PM,41.72864686,-87.58547291,"(41.728646864, -87.585472909)",2022
12411463,JE284665,06/30/2021 12:00:00 AM,015XX W BIRCHWOOD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,2422,24,49,1,08B,1164550,1949900,2021,07/07/2021 3:40:15 PM,42.01814249,-87.66982209,"(42.01814249, -87.669822094)",2021
13719900,JJ114250,01/13/2025 10:45:00 PM,064XX N HAMILTON AVE,560,ASSAULT,SIMPLE,ALLEY,FALSE,FALSE,2412,24,50,2,08A,1160803,1942709,2025,11/02/2025 3:41:09 PM,41.99848906,-87.6838111,"(41.998489063, -87.683811102)",2025
13987625,JJ439463,10/04/2025 1:05:00 AM,013XX W 97TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,2213,22,21,73,14,1169183,1840176,2025,07/15/2026 3:41:19 PM,41.71695137,-87.65595959,"(41.716951372, -87.655959592)",2025
12988010,JG158857,02/19/2023 8:46:00 PM,020XX W JACKSON BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1225,12,27,28,08B,1162659,1898621,2023,08/19/2023 3:40:26 PM,41.8774702,-87.67822288,"(41.877470199, -87.678222877)",2023
13543474,JH363507,07/27/2024 2:04:00 AM,071XX S BENNETT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,333,3,5,43,08B,1189944,1857951,2024,05/17/2025 3:40:52 PM,41.76525427,-87.5793517,"(41.765254273, -87.579351703)",2024
13844814,JJ266068,05/22/2025 5:45:00 PM,055XX S KEDZIE AVE,710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,824,8,14,63,6,1155994,1867615,2025,03/14/2026 3:41:39 PM,41.79252297,-87.70352974,"(41.792522974, -87.703529737)",2025
13573109,JH399275,08/23/2024 3:00:00 AM,048XX S DREXEL BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,223,2,4,39,14,1183002,1873174,2024,05/17/2025 3:40:52 PM,41.8071917,-87.60432284,"(41.807191696, -87.60432284)",2024
12737127,JF287257,06/20/2022 2:05:00 PM,045XX N BROADWAY,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,1913,19,46,3,08A,1168174,1930466,2022,01/03/2023 3:40:27 PM,41.96473733,-87.65705126,"(41.964737329, -87.65705126)",2022
12878206,JF457248,10/31/2022 11:20:00 PM,034XX N HALSTED ST,460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1925,19,44,6,08B,1170309,1923228,2022,01/03/2023 3:40:27 PM,41.9448295,-87.64941386,"(41.944829501, -87.649413856)",2022
13122492,JG319592,06/26/2023 11:00:00 AM,037XX N ELSTON AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,1732,17,35,16,6,1152933,1924849,2023,08/19/2023 3:40:26 PM,41.94964032,-87.71323801,"(41.949640324, -87.713238008)",2023
13379208,JH164756,02/25/2024 1:18:00 AM,037XX W AUGUSTA BLVD,1200,DECEPTIVE PRACTICE,STOLEN PROPERTY BUY / RECEIVE / POSSESS,STREET,TRUE,FALSE,1112,11,27,23,13,1151437,1906414,2024,12/21/2024 3:40:46 PM,41.89908266,-87.71922246,"(41.899082658, -87.719222456)",2024
12938936,JG100768,01/01/2023 2:36:00 PM,029XX W PETERSON AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,TRUE,FALSE,2413,24,50,2,26,1155460,1939729,2023,08/19/2023 3:40:26 PM,41.99042134,-87.70354697,"(41.990421342, -87.703546965)",2023
12761156,JF317727,07/05/2022 9:31:00 PM,005XX S PULASKI RD,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,FALSE,FALSE,1132,11,24,26,26,1149812,1897228,2022,01/03/2023 3:40:27 PM,41.87390705,-87.72543009,"(41.873907046, -87.725430093)",2022
13133490,JG332657,07/08/2023 11:55:00 AM,041XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),TRUE,TRUE,1115,11,28,26,14,1148806,1900171,2023,08/19/2023 3:40:26 PM,41.88200247,-87.7290476,"(41.882002466, -87.729047602)",2023
12645488,JF177718,03/17/2022 11:32:00 PM,070XX S CORNELL AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,332,3,5,43,08B,1188569,1858598,2022,01/03/2023 3:40:27 PM,41.76706266,-87.58437077,"(41.76706266, -87.584370768)",2022
12866841,JF443620,10/21/2022 3:30:00 PM,059XX N SHERIDAN RD,460,BATTERY,SIMPLE,PARK PROPERTY,FALSE,FALSE,2022,20,48,77,08B,1168557,1939632,2022,01/03/2023 3:40:27 PM,41.98988078,-87.65537636,"(41.989880775, -87.655376355)",2022
12947889,JG110985,01/10/2023 12:00:00 AM,047XX W FIFTH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,1131,11,24,25,16,1144848,1895264,2023,08/19/2023 3:40:26 PM,41.86861261,-87.74370528,"(41.868612614, -87.743705275)",2023
12705949,JF250792,05/21/2022 5:20:00 PM,017XX W 119TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,TRUE,FALSE,2234,22,34,75,04A,1166691,1825767,2022,01/03/2023 3:40:27 PM,41.67746412,-87.6654959,"(41.677464116, -87.665495904)",2022
13010503,JG185694,03/14/2023 3:00:00 PM,063XX N WASHTENAW AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,TRUE,FALSE,2413,24,50,2,5,1157178,1941988,2023,08/19/2023 3:40:26 PM,41.99658529,-87.69716605,"(41.996585291, -87.697166046)",2023
12430977,JE310531,07/22/2021 5:43:00 PM,015XX W JARVIS AVE,560,ASSAULT,SIMPLE,CTA TRAIN,TRUE,FALSE,2423,24,49,1,08A,1164799,1949134,2021,07/29/2021 3:42:20 PM,42.01603527,-87.6689277,"(42.016035274, -87.668927703)",2021
12269401,JE112550,01/14/2021 1:30:00 PM,025XX W 47TH ST,031A,ROBBERY,ARMED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,922,9,15,58,3,1160017,1873420,2021,11/12/2025 3:45:20 PM,41.80837083,-87.6886182,"(41.808370826, -87.688618199)",2021
13997325,JJ451154,10/14/2025 11:15:00 AM,032XX W WASHINGTON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,1123,11,28,27,14,1154632,1900495,2025,03/14/2026 3:41:39 PM,41.88277699,-87.70764579,"(41.882776992, -87.707645788)",2025
12528485,JE429752,11/01/2021 7:35:00 AM,026XX N MOODY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2512,25,30,19,14,1134953,1916982,2021,11/08/2021 3:40:17 PM,41.92839036,-87.77951792,"(41.928390361, -87.779517921)",2021
12287498,JE134396,02/06/2021 2:55:00 PM,069XX S CHAPPEL AVE,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,331,3,5,43,3,1191077,1859329,2021,02/13/2021 3:40:04 PM,41.76900829,-87.57515446,"(41.769008286, -87.575154463)",2021
13385397,JH172189,03/02/2024 12:02:00 AM,022XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SIDEWALK,TRUE,FALSE,1033,10,24,30,14,1156709,1888948,2024,12/21/2024 3:40:46 PM,41.85104901,-87.7003316,"(41.851049013, -87.700331599)",2024
13636708,JH475715,10/20/2024 12:06:00 AM,037XX N KIMBALL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1732,17,35,16,7,1153060,1924542,2024,05/17/2025 3:40:52 PM,41.94879537,-87.71277934,"(41.948795371, -87.71277934)",2024
12724727,JF273416,06/05/2022 5:00:00 PM,0000X W POLK ST,820,THEFT,$500 AND UNDER,RESTAURANT,FALSE,FALSE,123,1,4,32,6,1175980,1896835,2022,01/03/2023 3:40:27 PM,41.87227988,-87.62936594,"(41.87227988, -87.629365941)",2022
13982360,JJ433289,09/29/2025 7:08:00 PM,015XX S ST LOUIS AVE,2027,NARCOTICS,POSSESS - CRACK,SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1153288,1892198,2025,03/14/2026 3:41:39 PM,41.86003591,-87.71280128,"(41.860035905, -87.712801279)",2025
13340073,JH117906,01/17/2024 1:39:00 AM,012XX W ARTHUR AVE,460,BATTERY,SIMPLE,APARTMENT,TRUE,FALSE,2432,24,49,1,08B,1166867,1943463,2024,12/21/2024 3:40:46 PM,42.00042966,-87.6614819,"(42.000429664, -87.661481899)",2024
13341804,JH119556,01/17/2024 4:15:00 PM,052XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,234,2,4,41,6,1186083,1870690,2024,12/21/2024 3:40:46 PM,41.80030315,-87.59310128,"(41.800303149, -87.593101281)",2024
13350836,JH131142,01/28/2024 9:53:00 AM,0000X S STATE ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,112,1,34,32,6,1176389,1900278,2024,12/21/2024 3:40:46 PM,41.88171846,-87.62776043,"(41.88171846, -87.627760426)",2024
12712286,JF258360,05/27/2022 11:39:00 PM,055XX W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1524,15,37,25,15,1139051,1907448,2022,01/03/2023 3:40:27 PM,41.90215436,-87.76469126,"(41.902154361, -87.764691257)",2022
13694224,JH545313,12/14/2024 8:00:00 PM,107XX S AVENUE F,560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,432,4,10,52,08A,1203505,1834434,2024,11/02/2025 3:41:09 PM,41.70038512,-87.5304518,"(41.700385121, -87.5304518)",2024
13617755,JH452429,10/02/2024 8:25:00 AM,008XX W WELLINGTON AVE,484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,TRUE,FALSE,1933,19,44,6,08B,1169981,1920130,2024,05/17/2025 3:40:52 PM,41.93633564,-87.65071012,"(41.936335635, -87.650710119)",2024
12781151,JF336731,07/29/2022 6:00:00 PM,003XX W 64TH ST,265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,722,7,20,68,2,1175044,1862506,2022,01/03/2023 3:40:27 PM,41.77809913,-87.63382853,"(41.778099133, -87.633828531)",2022
12780154,JF340585,07/31/2022 2:00:00 AM,098XX S GREENWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,511,5,8,50,14,1185282,1839903,2022,01/03/2023 3:40:27 PM,41.71583953,-87.59700513,"(41.715839527, -87.597005129)",2022
13894945,JJ327338,07/09/2025 3:00:00 PM,095XX S MUSKEGON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,431,4,10,51,14,1196673,1842221,2025,03/14/2026 3:41:39 PM,41.72192543,-87.55520972,"(41.721925427, -87.55520972)",2025
13917766,JJ354606,07/15/2025 9:00:00 AM,028XX W 79TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,FALSE,FALSE,835,8,18,70,11,1158638,1852073,2025,03/14/2026 3:41:39 PM,41.74981988,-87.69425796,"(41.749819881, -87.694257959)",2025
13996680,JJ450460,10/11/2025 12:00:00 AM,054XX N PAULINA ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2012,20,40,77,26,1164015,1936131,2025,03/14/2026 3:41:39 PM,41.98037137,-87.67218202,"(41.980371366, -87.672182016)",2025
13062694,JG248075,05/04/2023 3:12:00 PM,100XX S PARNELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,2232,22,9,73,5,1174405,1838302,2023,08/19/2023 3:40:26 PM,41.71169452,-87.63688928,"(41.711694516, -87.636889279)",2023
12385840,JE255132,06/05/2021 8:45:00 PM,033XX W LAKE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1123,11,28,27,15,1153974,1901145,2021,06/12/2021 3:40:11 PM,41.8845738,-87.71004466,"(41.884573797, -87.710044664)",2021
12658652,JF193284,04/01/2022 7:15:00 AM,033XX S ARCHER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,DEPARTMENT STORE,FALSE,FALSE,912,9,12,59,14,1164475,1882739,2022,01/03/2023 3:40:27 PM,41.83385026,-87.67200417,"(41.833850263, -87.672004168)",2022
13934130,JJ374249,08/13/2025 12:00:00 AM,076XX S EGGLESTON AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,621,6,17,69,26,1174615,1854369,2025,03/14/2026 3:41:39 PM,41.75577983,-87.63564322,"(41.755779826, -87.635643224)",2025
13478584,JH285801,05/30/2024 11:58:00 PM,067XX S PRAIRIE AVE,489,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER FIREARM,APARTMENT,TRUE,TRUE,322,3,6,69,04B,1179202,1860362,2024,05/17/2025 3:40:52 PM,41.77212195,-87.61865058,"(41.772121953, -87.618650577)",2024
13062105,JG190989,03/19/2023 9:45:00 AM,002XX S CICERO AVE,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1533,15,28,25,18,,,2023,07/02/2024 3:41:20 PM,,,,2023
13162016,JG366400,08/02/2023 2:15:00 PM,001XX S MICHIGAN AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,112,1,34,32,08B,1177320,1899750,2023,08/19/2023 3:40:26 PM,41.88024854,-87.62435788,"(41.880248544, -87.624357876)",2023
13731684,JJ128427,01/27/2025 6:40:00 AM,043XX N ST LOUIS AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,TRUE,FALSE,1723,17,33,16,04A,1152276,1928611,2025,11/02/2025 3:41:09 PM,41.95997653,-87.71555338,"(41.959976534, -87.715553381)",2025
14038963,JJ501516,11/25/2025 5:10:00 AM,023XX N KENMORE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,COLLEGE / UNIVERSITY - RESIDENCE HALL,TRUE,TRUE,1811,18,43,7,08B,1168905,1915778,2025,03/14/2026 3:41:39 PM,41.92441698,-87.65479109,"(41.924416977, -87.654791085)",2025
13915489,JJ351879,07/28/2025 8:03:00 AM,046XX W GLADYS AVE,483,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - OTHER DANGEROUS WEAPON,STREET,TRUE,FALSE,1131,11,28,25,04B,1145424,1897949,2025,03/14/2026 3:41:39 PM,41.87596971,-87.74152266,"(41.875969708, -87.741522664)",2025
13765398,JJ169484,03/04/2025 4:00:00 PM,079XX S COLFAX AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,422,4,7,46,08B,1194896,1852811,2025,11/02/2025 3:41:09 PM,41.75102918,-87.56137053,"(41.75102918, -87.561370525)",2025
13675783,JH522784,11/26/2024 11:15:00 PM,014XX N MASON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2531,25,29,25,7,1136430,1908894,2024,11/02/2025 3:41:09 PM,41.90616964,-87.77428411,"(41.906169635, -87.774284111)",2024
12982007,JG151536,02/09/2023 8:30:00 PM,013XX W DEVON AVE,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,2432,24,49,1,08B,1166249,1942628,2023,08/19/2023 3:40:26 PM,41.99815169,-87.6637794,"(41.998151691, -87.663779402)",2023
13978258,JJ428182,09/25/2025 2:39:00 PM,064XX S WOLCOTT AVE,2015,NARCOTICS,MANUFACTURE / DELIVER - HALLUCINOGEN,RESIDENCE,TRUE,FALSE,726,7,15,67,18,1164792,1861933,2025,03/14/2026 3:41:39 PM,41.77674944,-87.67142895,"(41.776749441, -87.671428947)",2025
12467118,JE354876,08/30/2021 4:00:00 AM,040XX N CLARK ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),TRUE,TRUE,1912,19,47,6,08B,1166579,1927125,2021,09/06/2021 3:40:36 PM,41.95560389,-87.66301172,"(41.95560389, -87.663011722)",2021
13784704,JJ192743,03/24/2025 2:39:00 AM,001XX N HOMAN BLVD,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,TRUE,FALSE,1123,11,28,27,15,1153690,1900899,2025,03/14/2026 3:41:39 PM,41.8839044,-87.71109411,"(41.883904403, -87.711094106)",2025
12643610,JF175368,03/16/2022 2:07:00 AM,007XX S CICERO AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,TRUE,FALSE,1533,15,29,25,15,1144508,1896325,2022,01/03/2023 3:40:27 PM,41.87153053,-87.74492681,"(41.871530533, -87.744926805)",2022
